4.823324,0.003971,-0.005803,-0.001222,-0.294317,0.855434,-9.652048,0.998861,-0.041385,-0.022942,0.006104,6921
4.833332,0.003665,-0.005803,-0.000916,-0.314058,0.859023,-9.653843,0.998861,-0.041382,-0.022959,0.006125,6921
4.843341,0.004276,-0.006109,-0.000305,-0.315853,0.859023,-9.656834,0.998860,-0.041376,-0.022978,0.006150,6927
4.853348,0.004276,-0.006720,-0.000305,-0.314656,0.862014,-9.652048,0.998860,-0.041370,-0.023000,0.006175,6928
4.863358,0.004276,-0.006720,-0.000611,-0.318844,0.872782,-9.645469,0.998860,-0.041366,-0.023022,0.006195,6919
4.873365,0.004276,-0.006414,-0.000305,-0.330808,0.883550,-9.646067,0.998859,-0.041364,-0.023044,0.006211,6933
4.883372,0.003665,-0.006109,-0.000916,-0.324227,0.877568,-9.650852,0.998859,-0.041363,-0.023064,0.006227,6919
4.893378,0.003971,-0.004887,-0.000916,-0.306281,0.880559,-9.641879,0.998858,-0.041363,-0.023076,0.006247,6941
4.903384,0.003054,-0.005192,-0.001527,-0.288335,0.867996,-9.646665,0.998858,-0.041366,-0.023088,0.006272,6913
4.913390,0.003665,-0.005803,-0.000916,-0.292523,0.868595,-9.658628,0.998857,-0.041366,-0.023103,0.006299,6927
4.923395,0.004276,-0.005498,-0.000611,-0.282951,0.873978,-9.673584,0.998857,-0.041364,-0.023116,0.006330,6918
4.933402,0.004276,-0.005803,-0.000305,-0.284148,0.868595,-9.652646,0.998856,-0.041362,-0.023130,0.006363,6932
4.943407,0.003360,-0.006109,0.000000,-0.293121,0.870987,-9.646067,0.998856,-0.041364,-0.023147,0.006394,6911
4.953415,0.003665,-0.005803,-0.000916,-0.310469,0.870389,-9.639486,0.998855,-0.041363,-0.023164,0.006416,6926
4.963422,0.003360,-0.006109,-0.000916,-0.313460,0.873978,-9.644870,0.998854,-0.041365,-0.023182,0.006436,6930
4.973428,0.003665,-0.006109,0.000000,-0.309871,0.875175,-9.650254,0.998854,-0.041365,-0.023201,0.006463,6923
4.983434,0.003360,-0.005498,-0.000611,-0.324826,0.866800,-9.647861,0.998853,-0.041365,-0.023217,0.006483,6920
4.993442,0.003665,-0.005498,-0.000305,-0.316451,0.860220,-9.647861,0.998853,-0.041362,-0.023233,0.006509,6934
5.003450,0.004276,-0.005192,-0.001222,-0.314058,0.870987,-9.644272,0.998853,-0.041359,-0.023247,0.006529,6916
5.013457,0.003665,-0.005192,-0.001222,-0.298505,0.858425,-9.641281,0.998852,-0.041357,-0.023260,0.006555,6930
5.023464,0.003054,-0.005803,-0.000611,-0.290728,0.870987,-9.658628,0.998851,-0.041361,-0.023275,0.006585,6909
5.033471,0.003360,-0.005192,-0.000916,-0.278764,0.867996,-9.666406,0.998851,-0.041363,-0.023286,0.006618,6922
5.043477,0.003665,-0.005192,-0.000611,-0.275773,0.870389,-9.661619,0.998850,-0.041364,-0.023297,0.006653,6914
5.053485,0.003971,-0.006414,-0.000305,-0.290130,0.878764,-9.653843,0.998850,-0.041365,-0.023315,0.006684,6933
5.063491,0.003360,-0.006109,0.000000,-0.303888,0.869791,-9.644870,0.998849,-0.041366,-0.023333,0.006714,6914
5.073496,0.003971,-0.005803,-0.000611,-0.320040,0.876371,-9.643075,0.998848,-0.041365,-0.023351,0.006735,6937
5.083504,0.003971,-0.005498,-0.000916,-0.320040,0.878166,-9.655040,0.998848,-0.041363,-0.023367,0.006754,6933
5.093512,0.003360,-0.004887,-0.000305,-0.326620,0.875773,-9.656834,0.998848,-0.041364,-0.023381,0.006775,6928
5.103520,0.003360,-0.005192,-0.000611,-0.313460,0.866800,-9.647861,0.998847,-0.041365,-0.023395,0.006800,6933
5.113526,0.003360,-0.005498,0.000305,-0.314656,0.870389,-9.637094,0.998846,-0.041366,-0.023411,0.006828,6925
5.123535,0.004887,-0.005498,-0.000916,-0.284746,0.861416,-9.649656,0.998846,-0.041360,-0.023424,0.006862,6925
5.133542,0.003665,-0.005498,-0.000916,-0.290130,0.862014,-9.653843,0.998846,-0.041359,-0.023438,0.006894,6933
5.143549,0.003360,-0.005498,-0.000611,-0.300299,0.869193,-9.659825,0.998845,-0.041361,-0.023452,0.006923,6922
5.153556,0.003665,-0.005803,-0.000305,-0.300299,0.860220,-9.657433,0.998845,-0.041359,-0.023468,0.006956,6923
5.163564,0.003971,-0.005498,-0.000916,-0.314058,0.869193,-9.643673,0.998844,-0.041357,-0.023484,0.006979,6930
5.173570,0.003971,-0.005498,-0.000305,-0.305683,0.873978,-9.643673,0.998843,-0.041356,-0.023499,0.007007,6937
5.183576,0.003971,-0.005498,-0.000916,-0.311665,0.873978,-9.658031,0.998843,-0.041355,-0.023514,0.007031,6925
5.193585,0.003360,-0.005192,-0.001222,-0.323629,0.875175,-9.650852,0.998843,-0.041356,-0.023530,0.007050,6929
5.203595,0.004276,-0.005192,-0.001527,-0.311665,0.879961,-9.654442,0.998842,-0.041354,-0.023544,0.007069,6918
5.213602,0.004276,-0.005498,-0.000611,-0.306281,0.870987,-9.641281,0.998842,-0.041351,-0.023559,0.007097,6918
5.223608,0.003971,-0.004887,-0.000611,-0.296710,0.866202,-9.642478,0.998841,-0.041350,-0.023570,0.007128,6910
5.233615,0.003360,-0.005498,-0.000305,-0.295514,0.869193,-9.647263,0.998841,-0.041352,-0.023584,0.007161,6926
5.243622,0.003360,-0.005498,-0.000305,-0.292523,0.864407,-9.654442,0.998840,-0.041354,-0.023598,0.007196,6921
5.253629,0.003971,-0.006414,-0.000611,-0.296112,0.867398,-9.658628,0.998839,-0.041352,-0.023617,0.007229,6932
5.263636,0.004276,-0.006109,0.000000,-0.303888,0.851247,-9.650852,0.998839,-0.041347,-0.023635,0.007265,6917
5.273646,0.003971,-0.005803,0.000000,-0.305683,0.866800,-9.647263,0.998838,-0.041345,-0.023651,0.007298,6922
5.283654,0.004276,-0.005498,-0.000305,-0.306281,0.859622,-9.646665,0.998838,-0.041340,-0.023666,0.007330,6928
5.293662,0.004581,-0.005803,-0.000916,-0.319442,0.869193,-9.650254,0.998838,-0.041335,-0.023684,0.007354,6928
5.303669,0.003360,-0.005192,-0.001222,-0.314058,0.863211,-9.646067,0.998837,-0.041335,-0.023699,0.007378,6921
5.313677,0.003360,-0.004887,-0.000611,-0.160319,0.869193,-9.648459,0.998836,-0.041345,-0.023698,0.007451,6928
5.323684,0.003054,-0.005498,0.000000,-0.315254,0.877568,-9.664013,0.998835,-0.041349,-0.023714,0.007480,6929
5.333691,0.004581,-0.005803,-0.001222,-0.302692,0.879362,-9.659825,0.998835,-0.041346,-0.023731,0.007506,6933
5.343697,0.004276,-0.004887,-0.000916,-0.295514,0.876371,-9.649057,0.998834,-0.041345,-0.023742,0.007535,6928
5.353706,0.003971,-0.005803,-0.000611,-0.304487,0.863211,-9.625129,0.998834,-0.041343,-0.023759,0.007566,6917
5.363714,0.003665,-0.005803,-0.000305,-0.302692,0.863809,-9.642478,0.998833,-0.041343,-0.023775,0.007600,6918
5.373723,0.004581,-0.005192,-0.000611,-0.304487,0.872782,-9.683753,0.998833,-0.041339,-0.023789,0.007631,6929
5.383729,0.003971,-0.005498,-0.001222,-0.303290,0.873380,-9.689137,0.998832,-0.041338,-0.023804,0.007659,6935
5.393737,0.004276,-0.005803,-0.000305,-0.305683,0.863809,-9.663414,0.998832,-0.041334,-0.023820,0.007692,6909
5.403743,0.003971,-0.006414,0.000000,-0.321835,0.871586,-9.626326,0.998831,-0.041333,-0.023841,0.007720,6936
5.413748,0.003054,-0.005498,-0.000305,-0.318844,0.870389,-9.629316,0.998830,-0.041336,-0.023858,0.007748,6918
5.423757,0.003971,-0.005803,-0.000916,-0.312862,0.873380,-9.641879,0.998830,-0.041335,-0.023875,0.007774,6923
5.433767,0.003360,-0.005803,-0.000305,-0.316451,0.874577,-9.671191,0.998829,-0.041337,-0.023892,0.007803,6924
5.443774,0.004276,-0.005803,0.000000,-0.311067,0.868595,-9.661619,0.998829,-0.041333,-0.023909,0.007836,6920
5.453781,0.003054,-0.006109,-0.000611,-0.301496,0.875175,-9.649656,0.998828,-0.041338,-0.023927,0.007867,6940
5.463791,0.002443,-0.004887,-0.000611,-0.306880,0.873380,-9.639486,0.998827,-0.041345,-0.023940,0.007897,6922
5.473801,0.003971,-0.005803,-0.000916,-0.297308,0.876970,-9.635897,0.998826,-0.041346,-0.023956,0.007928,6922
5.483811,0.003054,-0.004887,-0.000916,-0.298505,0.875773,-9.640084,0.998825,-0.041351,-0.023968,0.007958,6932
5.493820,0.003971,-0.005192,-0.000611,-0.309272,0.866202,-9.670592,0.998825,-0.041349,-0.023982,0.007990,6926
5.503828,0.004276,-0.006109,-0.000305,-0.308674,0.865604,-9.655040,0.998824,-0.041346,-0.024000,0.008024,6922
5.513837,0.003360,-0.005192,-0.000305,-0.314656,0.870987,-9.623933,0.998824,-0.041348,-0.024015,0.008054,6921
5.523844,0.003665,-0.005803,-0.000305,-0.315853,0.866202,-9.623933,0.998823,-0.041347,-0.024032,0.008085,6925
5.533850,0.004276,-0.005192,0.000305,-0.314656,0.873380,-9.644272,0.998823,-0.041345,-0.024046,0.008118,6931
5.543859,0.004276,-0.005192,-0.000611,-0.308674,0.864407,-9.662218,0.998822,-0.041342,-0.024060,0.008151,6929
5.553864,0.004581,-0.005498,-0.000916,-0.312263,0.866800,-9.667602,0.998822,-0.041337,-0.024076,0.008181,6927
5.563872,0.003665,-0.004887,-0.001222,-0.307478,0.867398,-9.643075,0.998821,-0.041337,-0.024089,0.008210,6925
5.573878,0.003665,-0.004581,-0.001222,-0.305683,0.873978,-9.637691,0.998821,-0.041338,-0.024100,0.008239,6904
5.583888,0.003665,-0.005803,-0.000305,-0.303888,0.869193,-9.646067,0.998820,-0.041339,-0.024116,0.008274,6915
5.593894,0.003971,-0.004887,-0.000305,-0.296112,0.871586,-9.662816,0.998819,-0.041339,-0.024128,0.008312,6925
5.603903,0.003665,-0.005498,-0.000916,-0.299103,0.875175,-9.656834,0.998819,-0.041341,-0.024142,0.008344,6917
5.613909,0.003971,-0.005803,-0.000305,-0.305085,0.888335,-9.655638,0.998818,-0.041343,-0.024159,0.008376,6910
5.623914,0.004581,-0.006414,0.000305,-0.312263,0.875773,-9.653245,0.998817,-0.041340,-0.024179,0.008411,6927
5.633920,0.004276,-0.005498,-0.000916,-0.311665,0.874577,-9.644870,0.998817,-0.041338,-0.024195,0.008440,6926
5.643928,0.004581,-0.005192,-0.001222,-0.324227,0.881157,-9.645469,0.998816,-0.041335,-0.024211,0.008463,6923
5.653934,0.003971,-0.005498,-0.000916,-0.305683,0.872184,-9.635299,0.998815,-0.041335,-0.024226,0.008494,6918
5.663942,0.003360,-0.004887,0.000000,-0.294317,0.863809,-9.638290,0.998815,-0.041337,-0.024238,0.008536,6919
5.673949,0.003665,-0.005498,-0.000305,-0.284746,0.862014,-9.668797,0.998814,-0.041338,-0.024251,0.008581,6925
5.683958,0.003971,-0.004276,-0.000305,-0.290728,0.862613,-9.653843,0.998814,-0.041337,-0.024259,0.008623,6933
5.693965,0.003360,-0.005803,-0.000305,-0.302094,0.869193,-9.667004,0.998813,-0.041339,-0.024276,0.008661,6932
5.703974,0.002749,-0.005803,-0.000611,-0.297906,0.869193,-9.637094,0.998812,-0.041345,-0.024292,0.008698,6926
5.713981,0.003665,-0.006109,-0.000611,-0.306880,0.869791,-9.644272,0.998811,-0.041346,-0.024311,0.008732,6921
5.723989,0.003360,-0.004887,0.000000,-0.309871,0.869193,-9.662218,0.998810,-0.041348,-0.024323,0.008769,6924
5.733995,0.004276,-0.004276,0.000305,-0.318245,0.865005,-9.647263,0.998810,-0.041345,-0.024333,0.008806,6935
5.744003,0.004276,-0.003971,-0.000305,-0.314058,0.878764,-9.652048,0.998809,-0.041343,-0.024342,0.008838,6936
5.754010,0.003360,-0.005498,-0.000611,-0.303290,0.881755,-9.664610,0.998809,-0.041348,-0.024357,0.008872,6925
5.764019,0.002749,-0.005803,-0.000611,-0.298505,0.870389,-9.651450,0.998807,-0.041354,-0.024373,0.008910,6926
5.774027,0.002749,-0.006109,0.000000,-0.299103,0.866202,-9.634700,0.998806,-0.041359,-0.024391,0.008951,6926
5.784035,0.004276,-0.006109,-0.000611,-0.303290,0.866202,-9.671191,0.998806,-0.041357,-0.024409,0.008989,6937
5.794039,0.003360,-0.003054,0.000305,-0.306281,0.860818,-9.652048,0.998805,-0.041358,-0.024412,0.009031,6918
5.804048,0.003971,-0.003971,-0.000611,-0.296710,0.854836,-9.643673,0.998805,-0.041356,-0.024420,0.009073,6936
5.814055,0.004887,-0.005192,-0.000305,-0.303888,0.857827,-9.661619,0.998804,-0.041349,-0.024433,0.009114,6928
5.824065,0.005192,-0.005192,0.000000,-0.300897,0.867996,-9.645469,0.998804,-0.041342,-0.024447,0.009155,6924
5.834071,0.005192,-0.006720,0.000611,-0.256032,0.863809,-9.646067,0.998803,-0.041338,-0.024464,0.009216,6935
5.844080,0.004887,-0.008552,0.005803,-0.097508,0.859622,-9.640084,0.998801,-0.041345,-0.024478,0.009355,6935
5.854088,0.004581,-0.010079,0.016493,-0.312263,0.876970,-9.622736,0.998799,-0.041344,-0.024513,0.009473,6928
5.864095,0.004581,-0.009774,0.014355,-0.527617,0.886541,-9.669396,0.998798,-0.041331,-0.024563,0.009511,6930
5.874104,0.004581,-0.006414,0.002749,-0.364307,0.876371,-9.668797,0.998798,-0.041326,-0.024587,0.009545,6924
5.884113,0.003971,-0.003665,0.000000,-0.297906,0.876371,-9.647861,0.998797,-0.041327,-0.024593,0.009587,6930
5.894120,0.004276,-0.003971,0.000916,-0.437288,0.876970,-9.669994,0.998797,-0.041319,-0.024610,0.009588,6924
5.904128,0.003054,-0.004276,0.001527,-0.294915,0.876970,-9.643673,0.998796,-0.041325,-0.024619,0.009637,6929
5.914134,0.004581,-0.005192,0.000611,-0.311665,0.871586,-9.638887,0.998795,-0.041322,-0.024633,0.009679,6910
5.924139,0.005192,-0.006720,0.000000,-0.303888,0.859622,-9.654442,0.998795,-0.041315,-0.024654,0.009723,6915
5.934147,0.004581,-0.005192,0.000000,-0.303290,0.869791,-9.629915,0.998794,-0.041312,-0.024668,0.009764,6925
5.944154,0.004276,-0.005803,0.000916,-0.229711,0.873978,-9.658031,0.998793,-0.041316,-0.024679,0.009835,6935
5.954160,0.003971,-0.003665,0.008858,-0.058624,0.863211,-9.662218,0.998791,-0.041331,-0.024665,0.010003,6933
5.964165,0.003360,-0.004276,0.024129,-0.215952,0.898505,-9.644870,0.998788,-0.041347,-0.024663,0.010188,6926
5.974173,0.004276,-0.003054,0.027794,-0.476172,0.901496,-9.654442,0.998787,-0.041343,-0.024673,0.010304,6916
5.984177,0.006109,-0.002443,0.019242,-0.373879,0.818345,-9.652048,0.998787,-0.041323,-0.024674,0.010430,6930
5.994186,0.007330,-0.002749,0.015272,-0.336790,0.858425,-9.646665,0.998786,-0.041304,-0.024675,0.010540,6930
6.004189,0.006109,-0.006109,0.013134,-0.314656,0.857229,-9.676576,0.998785,-0.041293,-0.024691,0.010648,6918
6.014198,0.005192,-0.007941,0.012828,-0.275773,0.867996,-9.649656,0.998783,-0.041290,-0.024714,0.010765,6914
6.024204,0.006414,-0.003971,0.014050,-0.308674,0.872782,-9.632308,0.998783,-0.041280,-0.024719,0.010874,6937
6.034211,0.006720,-0.003054,0.010996,-0.348754,0.900299,-9.662816,0.998782,-0.041269,-0.024723,0.010950,6913
6.044219,0.006720,-0.002443,0.007636,-0.299103,0.887737,-9.643673,0.998782,-0.041260,-0.024722,0.011028,6923
6.054225,0.005803,-0.002138,0.005498,-0.352941,0.859622,-9.637691,0.998782,-0.041248,-0.024723,0.011082,6934
6.064230,0.007025,-0.006109,0.012217,-0.596411,0.763909,-9.724432,0.998782,-0.041199,-0.024759,0.011115,6919
6.074236,0.008247,-0.012828,0.043677,-0.515653,0.658026,-9.724432,0.998781,-0.041137,-0.024816,0.011357,6931
6.084244,0.009163,-0.017410,0.059559,-0.308076,0.494716,-10.217353,0.998777,-0.041058,-0.024874,0.011794,6932
6.094253,-0.007330,-0.041539,0.057421,-0.074776,0.746561,-10.200603,0.998766,-0.041112,-0.025041,0.012241,6916
6.104260,-0.018937,-0.090103,0.028405,-0.075374,0.877568,-9.780065,0.998746,-0.041243,-0.025458,0.012518,6933
6.114265,0.005192,-0.110261,0.026878,-0.059821,1.058824,-9.522836,0.998728,-0.041287,-0.025976,0.012756,6920
6.124272,0.014661,-0.102931,0.019548,-0.317049,1.336990,-9.914661,0.998714,-0.041301,-0.026476,0.012828,6921
6.134281,0.029627,-0.085827,0.019853,-0.334995,1.331008,-10.033704,0.998704,-0.041239,-0.026890,0.012903,6912
6.144286,0.054062,-0.063835,0.032681,-0.307478,1.174876,-10.046865,0.998702,-0.041040,-0.027188,0.013086,6935
6.154293,0.072693,-0.028100,0.047342,-0.297308,0.881157,-10.119845,0.998708,-0.040710,-0.027300,0.013408,6932
6.164302,0.084605,-0.000611,0.052229,-0.272184,0.656232,-10.285548,0.998720,-0.040290,-0.027269,0.013810,6914
6.174309,0.083994,0.053451,0.051924,-0.341575,0.695115,-10.444074,0.998740,-0.039875,-0.026972,0.014168,6924
6.184315,0.069333,0.148135,0.043677,-0.347557,0.944567,-10.529616,0.998769,-0.039575,-0.026208,0.014405,6923
6.194324,0.061392,0.242208,0.038179,-0.385843,1.223929,-10.432706,0.998807,-0.039362,-0.024985,0.014510,6925
6.204331,0.064752,0.300240,0.039706,-0.309871,1.346561,-10.356135,0.998851,-0.039160,-0.023469,0.014597,6928
6.214339,0.077885,0.305433,0.035125,-0.248854,1.338186,-10.179068,0.998895,-0.038895,-0.021926,0.014665,6915
6.224348,0.086132,0.257785,0.026878,-0.197408,1.162314,-10.353744,0.998935,-0.038551,-0.020616,0.014755,6930
6.234353,0.086743,0.205556,0.022602,-0.135793,1.067797,-10.204191,0.998969,-0.038187,-0.019562,0.014863,6920
6.244359,0.083078,0.150578,0.014355,-0.053240,0.868595,-10.099506,0.998996,-0.037802,-0.018773,0.015006,6933
6.254364,0.102625,0.134390,0.018326,-0.152542,0.782453,-10.097712,0.999026,-0.037303,-0.018072,0.015150,6925
6.264373,0.114232,0.133779,0.024740,-0.123230,0.673580,-10.080363,0.999056,-0.036727,-0.017366,0.015356,6912
6.274382,0.113010,0.127060,0.019548,-0.217747,0.672383,-9.745369,0.999086,-0.036163,-0.016708,0.015487,6923
6.284391,0.103236,0.092546,0.010385,-0.078365,0.764507,-9.907482,0.999111,-0.035660,-0.016212,0.015604,6924
6.294394,0.080634,-0.138056,-0.025045,-0.025125,0.735195,-10.155738,0.999115,-0.035241,-0.016869,0.015618,6930
6.304401,0.037874,-0.250149,-0.034514,-0.011366,0.710668,-10.179068,0.999101,-0.035024,-0.018088,0.015618,6911
