567.839111,0.004887,-0.007636,-0.000916,0.282951,0.246461,-9.687343,8011
567.849060,0.004581,-0.007025,-0.000916,0.283549,0.243470,-9.693923,8017
567.859070,0.004887,-0.006414,-0.001222,0.290728,0.245264,-9.681360,8018
567.869080,0.004887,-0.007025,-0.000916,0.293719,0.243470,-9.672985,8017
567.879089,0.005192,-0.007330,-0.000916,0.284148,0.245264,-9.676576,8003
567.889099,0.005192,-0.007330,-0.001222,0.299701,0.245863,-9.688540,8016
567.899048,0.005192,-0.007330,-0.000916,0.281157,0.246461,-9.680762,8009
567.909119,0.005192,-0.007025,-0.000916,0.279362,0.247059,-9.683753,8022
567.919128,0.005498,-0.006414,-0.000916,0.275773,0.239880,-9.675977,8007
567.929077,0.005192,-0.007025,-0.000916,0.293719,0.241675,-9.678967,8007
567.939087,0.004887,-0.007025,-0.000611,0.286541,0.238086,-9.677173,8010
567.949097,0.005192,-0.007330,-0.000916,0.278764,0.228515,-9.687343,8012
567.959106,0.004887,-0.007330,-0.001527,0.288335,0.245863,-9.681360,8009
567.969116,0.004581,-0.006720,-0.001833,0.279362,0.244068,-9.684352,8014
567.979126,0.005192,-0.006414,-0.001222,0.278764,0.238684,-9.670592,8006
567.989136,0.005192,-0.006720,-0.001222,0.295514,0.242872,-9.669994,8017
567.999084,0.004581,-0.007025,-0.000916,0.285344,0.242273,-9.672985,8013
568.009094,0.004887,-0.007330,-0.001527,0.288933,0.241675,-9.669396,8021
568.019165,0.004581,-0.007330,-0.000916,0.286541,0.242872,-9.677173,8012
568.029114,0.005498,-0.007025,-0.001222,0.282353,0.251246,-9.689137,8016
568.039124,0.004887,-0.007330,-0.000916,0.293121,0.246461,-9.671191,8001
568.049072,0.005192,-0.007025,-0.001222,0.293719,0.245863,-9.678967,8017
568.059143,0.005192,-0.007025,-0.000916,0.278166,0.238086,-9.678370,8010
568.069092,0.004581,-0.007025,-0.000916,0.275175,0.243470,-9.678370,8012
568.079102,0.005192,-0.006720,-0.001222,0.278764,0.237488,-9.674182,8009
568.089172,0.004276,-0.006720,-0.000611,0.265603,0.232104,-9.678967,8011
568.099121,0.005192,-0.006720,-0.000916,0.285344,0.239282,-9.671191,8007
568.109131,0.004581,-0.006414,-0.001222,0.281755,0.241077,-9.677772,8017
568.119080,0.005498,-0.007025,-0.001527,0.275175,0.243470,-9.679566,8018
568.129150,0.005192,-0.006109,-0.001527,0.286541,0.242872,-9.686744,8016
568.139160,0.004581,-0.007025,-0.000611,0.287139,0.249452,-9.675379,8008
568.149109,0.004887,-0.007636,-0.000916,0.287139,0.246461,-9.681360,8012
568.159119,0.004276,-0.006720,-0.000611,0.285344,0.250648,-9.684950,8009
568.169128,0.004887,-0.007025,-0.000611,0.291326,0.246461,-9.680164,8016
568.179138,0.004581,-0.007330,-0.000305,0.284148,0.248255,-9.674182,8014
568.189148,0.005192,-0.006720,-0.000916,0.276371,0.247059,-9.675379,8020
568.199158,0.004581,-0.006720,-0.001833,0.274576,0.250050,-9.687343,8005
568.209167,0.005192,-0.006720,-0.001833,0.279362,0.239880,-9.673584,8018
568.219116,0.005498,-0.007025,-0.001222,0.284148,0.238086,-9.682557,8008
568.229126,0.004887,-0.007025,-0.001527,0.272782,0.234497,-9.678967,8011
568.239197,0.004276,-0.006720,-0.001833,0.278166,0.245863,-9.681360,8004
568.249146,0.005192,-0.006720,-0.001222,0.293719,0.239880,-9.666406,8014
568.259155,0.005803,-0.006109,-0.000611,0.282353,0.238086,-9.679566,8010
568.269165,0.005192,-0.006414,-0.001222,0.280558,0.247657,-9.691529,8020
568.279175,0.004581,-0.007941,-0.000916,0.275773,0.246461,-9.689735,8011
568.289124,0.004887,-0.007330,-0.000611,0.273380,0.239282,-9.689137,8017
568.299133,0.005192,-0.006109,-0.001527,0.286541,0.253041,-9.683753,8011
568.309204,0.005192,-0.006720,-0.001527,0.288335,0.251246,-9.665209,8014
568.319153,0.004887,-0.007025,-0.000305,0.288335,0.251845,-9.672985,8004
568.329163,0.005192,-0.007330,-0.000611,0.279960,0.250648,-9.668797,8022
568.339172,0.004887,-0.007941,-0.001222,0.281157,0.247059,-9.671789,8016
568.349182,0.004581,-0.007636,-0.000611,0.282951,0.240479,-9.675379,8016
568.359192,0.005498,-0.007330,-0.000611,0.276969,0.242273,-9.683753,8013
568.369202,0.005498,-0.007025,-0.001222,0.266202,0.235095,-9.673584,8013
568.379211,0.005498,-0.007330,-0.000916,0.273380,0.244068,-9.674182,8002
568.389160,0.004276,-0.007636,-0.001222,0.270987,0.240479,-9.670592,8015
568.399170,0.005192,-0.007025,-0.000916,0.277567,0.246461,-9.670592,8011
568.409241,0.004581,-0.005803,-0.001222,0.262612,0.238086,-9.669994,8022
568.419189,0.005803,-0.007330,-0.001222,0.277567,0.248854,-9.710672,8006
568.429199,0.004887,-0.014050,0.000305,0.282951,0.237488,-9.617352,8020
568.439209,0.000916,-0.025656,0.003360,0.278764,0.270389,-9.647263,8013
568.449219,0.000611,-0.030849,0.003971,0.268594,0.238086,-9.775877,8007
568.459229,0.005803,-0.023213,0.002138,0.263210,0.224925,-9.605987,8016
568.469177,0.005803,-0.015272,0.000305,0.300897,0.241077,-9.771689,8004
568.479248,0.007941,-0.003971,-0.002138,0.287737,0.247657,-9.667004,8011
568.489197,0.005498,-0.006720,-0.001222,0.292523,0.247059,-9.653843,8008
568.499207,0.004276,-0.012828,0.000611,0.280558,0.257228,-9.656834,8011
568.509216,0.003665,-0.014355,0.001222,0.265603,0.272184,-9.712467,8006
568.519226,0.006414,-0.006720,0.000000,0.287139,0.280558,-9.704092,8018
568.529236,0.008247,0.004276,0.000000,0.276969,0.291924,-9.668200,8012
568.539185,0.008552,0.007636,-0.000305,0.262612,0.159721,-9.662218,8021
568.549255,0.007025,0.001833,-0.001527,0.267398,0.217149,-9.680762,8012
568.559204,0.004887,-0.008552,0.000916,0.278764,0.232104,-9.683753,8006
568.569214,0.003971,-0.015577,0.001527,0.266202,0.236889,-9.684950,8019
568.579224,0.006720,-0.010690,0.000611,0.285942,0.244068,-9.655040,8017
568.589233,0.007636,-0.004887,-0.001833,0.286541,0.266202,-9.687343,8010
568.599243,0.006414,-0.005192,-0.002138,0.260219,0.263809,-9.671191,8001
568.609192,0.004276,-0.015272,0.000611,0.312862,0.268594,-9.689137,8014
568.619263,0.003054,-0.019853,0.002749,0.285942,0.221934,-9.638887,8007
568.629272,0.001833,-0.021686,0.003360,0.262612,0.247657,-9.652048,8017
568.639221,0.001527,-0.019242,0.003360,0.291326,0.232702,-9.710672,8020
568.649231,0.002138,-0.014355,0.001833,0.287139,0.233300,-9.702298,8004
568.659241,-0.004581,-0.017104,0.001527,0.300897,0.231506,-9.872188,8011
568.669250,-0.011301,-0.018021,0.000916,0.378066,0.458824,-9.691529,8013
568.679260,-0.008247,-0.000305,0.011912,0.462413,0.741177,-9.531809,8006
568.689270,0.002138,0.025045,0.039706,0.387637,0.281755,-9.801600,8014
568.699280,0.002443,0.039706,0.050396,0.304487,0.132802,-9.937990,8015
568.709229,-0.012217,0.022907,0.038485,0.847059,0.555733,-9.583853,8008
568.719238,-0.040623,-0.056810,0.069028,1.362713,0.867996,-9.613763,8008
568.729248,-0.069333,-0.109039,0.143553,0.967897,0.373280,-9.883554,8009
568.739258,-0.088575,-0.132863,0.144164,0.625723,0.473181,-9.955338,8005
568.749268,-0.094379,-0.090713,0.102320,0.253639,0.116650,-10.101301,8006
568.759277,-0.093768,-0.062614,0.065973,-0.008375,-0.031705,-10.565508,8009
568.769287,-0.074526,-0.220522,-0.025962,0.063410,-0.192622,-10.242477,8012
568.779236,-0.148440,-0.278860,-0.022602,0.214158,0.275175,-10.206585,8003
568.789246,-0.166766,-0.317344,0.002138,0.812961,0.597607,-10.012168,7996
568.799316,-0.167683,-0.319788,0.047342,0.637687,0.464208,-10.074382,8000
568.809265,-0.172264,-0.327424,0.076664,0.061017,0.369093,-10.067204,8010
568.819275,-0.202502,-0.350942,0.067806,-0.366102,0.634696,-9.981062,8006
568.829285,-0.233656,-0.404393,0.033292,-0.455235,0.648455,-10.223335,8004
568.839294,-0.263283,-0.477697,0.004887,0.036491,0.556929,-10.500902,8005
568.849304,-0.295353,-0.537256,-0.011912,0.249452,0.551546,-10.563116,8009
568.859253,-0.299935,-0.570854,-0.018021,-0.215952,0.607777,-10.060623,8000
568.869324,-0.269086,-0.576351,-0.024435,-0.558724,0.949352,-9.793823,7998
568.879272,-0.215330,-0.569937,-0.041539,-0.564108,0.772882,-9.741779,7998
568.889282,-0.156687,-0.550390,-0.034819,-0.228515,0.586840,-9.654442,8001
568.899292,-0.122784,-0.539394,-0.018021,-0.186042,0.384646,-9.854242,8005
568.909302,-0.110872,-0.544892,-0.003665,-0.485743,0.071785,-10.170693,8002
568.919312,-0.111483,-0.580627,0.003971,-0.309272,0.000598,-10.551750,8009
568.929260,-0.121257,-0.640492,0.009774,-0.129811,0.195613,-10.901101,7996
568.939331,-0.126449,-0.718072,0.013744,-0.092722,0.296710,-11.194222,8002
568.949341,-0.107818,-0.793514,0.023213,-0.193220,0.402592,-10.924433,8007
568.959290,-0.062003,-0.800233,0.030238,-0.900299,0.454636,-10.694123,8001
568.969299,0.000916,-0.624610,0.006720,-0.949951,0.582054,-10.794621,8004
568.979309,0.122173,-0.458149,-0.012828,-0.689133,0.500698,-10.651052,8013
568.989319,0.178678,-0.257174,-0.017715,-0.525823,0.274576,-10.607383,7997
568.999268,0.239459,-0.058338,-0.016799,-0.634098,0.247059,-10.611570,8002
569.009277,0.293215,0.121257,-0.024129,-0.641875,0.189631,-10.392030,8010
569.019348,0.337198,0.270002,-0.026573,-0.488734,0.413958,-10.637293,8003
569.029297,0.361021,0.354607,-0.027184,-0.217149,0.716650,-11.138590,8002
569.039307,0.378126,0.363770,-0.024129,-0.293719,0.692124,-11.187643,8013
569.049316,0.397062,0.332616,-0.018937,-0.505484,0.671785,-11.051252,8009
569.059326,0.417832,0.299019,-0.035736,-0.754936,0.728016,-10.893923,8008
569.069336,0.440739,0.277638,-0.068111,-0.735793,0.508475,-10.609177,8005
569.079285,0.464258,0.255036,-0.087659,-0.558724,0.367298,-10.485349,8015
569.089355,0.483194,0.222050,-0.092852,-0.489930,0.434297,-10.401002,8006
569.099304,0.499688,0.189674,-0.094379,-0.490529,0.608973,-10.229915,8008
569.109314,0.499993,0.156687,-0.101404,-0.344566,0.678963,-10.607982,8004
569.119385,0.482584,0.127060,-0.117286,-0.263210,0.167498,-10.263415,8004
569.129333,0.448070,0.109345,-0.127365,-0.397209,0.229711,-10.322039,8009
569.139343,0.414472,0.111177,-0.142026,-0.382852,0.416351,-10.242477,8002
569.149292,0.404393,0.105374,-0.166461,-0.396012,0.150748,-9.854242,8003
569.159363,0.405309,0.084910,-0.184481,-0.558724,-0.081954,-9.571291,8016
569.169373,0.413861,0.116064,-0.175624,-0.623929,-0.152542,-9.343972,7995
569.179321,0.438296,0.165239,-0.174402,-0.582652,-0.195613,-9.020942,7999
569.189392,0.432798,0.210443,-0.175624,-0.456431,-0.374477,-9.282956,8004
569.199341,0.409891,0.208000,-0.171042,-0.414557,-0.391825,-9.744770,8002
569.209351,0.372322,0.150884,-0.170431,-0.403191,-0.486939,-9.822537,8003
569.219299,0.318261,0.065668,-0.159741,-0.434297,-0.538983,-9.745967,8004
569.229370,0.259618,-0.015882,-0.146302,-0.516850,-0.343370,-9.516256,8012
569.239380,0.199447,-0.077274,-0.143248,-0.613161,-0.181855,-9.192028,8012
569.249329,0.149967,-0.116675,-0.147829,-0.556331,0.010768,-8.983852,8002
569.259399,0.112094,-0.144775,-0.148746,-0.486939,-0.081954,-8.766705,8010
569.269348,0.070250,-0.168599,-0.144164,-0.394218,-0.198604,-8.715258,7997
569.279358,0.023824,-0.200364,-0.139583,-0.396610,-0.290728,-8.746366,8005
569.289368,-0.017104,-0.260839,-0.131641,-0.458226,-0.460618,-9.230912,8002
569.299377,-0.049786,-0.369879,-0.118813,-0.644267,-0.585045,-9.532407,8005
569.309387,-0.104153,-0.503048,-0.111177,-0.702293,-0.559322,-9.667602,8001
569.319336,-0.168904,-0.614836,-0.102625,-0.769292,-0.290728,-9.531211,8008
569.329407,-0.222966,-0.684169,-0.093462,-0.963111,0.006580,-9.317652,8004
569.339417,-0.265726,-0.706771,-0.089186,-1.074976,0.159721,-8.965906,8003
569.349365,-0.293215,-0.688140,-0.086743,-1.284946,-0.193819,-8.894721,8003
569.359375,-0.310320,-0.552222,-0.093157,-1.285544,-0.334397,-8.546564,8000
569.369385,-0.373239,-0.435547,-0.099266,-1.326820,-0.376271,-8.784052,8003
569.379395,-0.405614,-0.311541,-0.099266,-0.968495,-0.649651,-8.761320,8006
569.389404,-0.433409,-0.194255,-0.069944,-0.884746,-0.568894,-9.022737,7997
569.399414,-0.442572,-0.087659,-0.028100,-0.988236,-0.117847,-9.237493,8003
569.409424,-0.452651,0.029322,-0.003971,-1.077967,0.392423,-8.861220,7998
569.419373,-0.468534,0.175624,0.003360,-1.113261,0.469591,-8.875577,8008
569.429382,-0.464868,0.319483,0.012523,-1.083350,0.323031,-8.953343,7999
569.439392,-0.456316,0.431576,0.018937,-1.123430,0.154935,-9.080762,8003
569.449402,-0.445626,0.507018,0.025962,-1.110868,0.034098,-8.983253,8003
569.459412,-0.434020,0.563523,0.043677,-1.128216,-0.064008,-8.487941,8000
569.469421,-0.434631,0.609033,0.051924,-1.380659,0.026321,-8.231310,8005
569.479431,-0.450208,0.631940,0.032070,-1.442274,0.303888,-8.050652,8007
569.489380,-0.469144,0.593456,-0.014355,-1.892723,0.657428,-8.711669,8018
569.499390,-0.433409,0.433409,-0.091019,-1.503889,0.447458,-9.461820,8002
569.509460,-0.410196,0.220217,-0.126755,-0.977468,0.323629,-8.697312,7996
569.519409,-0.401644,0.045204,-0.119730,-0.592822,0.492921,-9.122637,8000
569.529419,-0.365603,-0.066890,-0.091324,-0.350549,0.547358,-8.720044,8007
569.539368,-0.347888,-0.099571,-0.062308,-0.395414,0.588036,-8.583653,7999
569.549438,-0.341168,-0.065057,0.041233,-0.287737,0.308076,-8.928220,8006
569.559448,-0.294742,0.019548,0.045815,-0.404985,0.366700,-9.061619,8004
569.569397,-0.266337,0.056200,0.087659,-0.370888,0.419940,-8.453843,8002
569.579468,-0.258091,0.111483,0.124311,-0.743570,0.510269,-8.266603,8009
569.589417,-0.265726,0.161574,0.116064,-1.284946,0.492921,-8.234302,8001
569.599426,-0.314596,0.177151,0.067195,-1.231107,0.358325,-8.605787,7998
569.609436,-0.368657,0.143859,0.031154,-0.763310,0.410967,-9.136993,8004
569.619446,-0.385761,0.052229,0.027489,-0.674776,0.603590,-9.679566,8006
569.629456,-0.376598,-0.072082,0.027489,-0.793221,0.854836,-9.881161,7994
569.639404,-0.354302,-0.179289,0.023824,-0.827917,0.960718,-9.736396,8008
569.649475,-0.321010,-0.235183,0.020769,-0.688535,1.018146,-9.771091,8005
569.659485,-0.280082,-0.249844,0.021380,-0.633500,1.076172,-9.811171,8009
569.669434,-0.246179,-0.235489,0.014661,-0.808176,1.137189,-9.561121,8005
569.679443,-0.235489,-0.182343,-0.014050,-0.911067,1.196411,-9.366704,8009
569.689453,-0.244957,-0.108123,-0.044593,-0.707079,0.901496,-9.503096,8008
569.699463,-0.255647,-0.047037,-0.053451,-0.610768,0.773480,-9.640084,8003
569.709412,-0.260229,0.004581,-0.044899,-0.643669,0.869193,-9.331410,8002
569.719482,-0.254425,0.059865,-0.032376,-0.751945,0.860220,-9.337990,8009
569.729492,-0.233351,0.094073,-0.023518,-0.662214,0.883550,-9.658031,8004
569.739441,-0.192423,0.077274,-0.011606,-0.628116,0.979263,-9.884750,8016
569.749451,-0.136223,-0.049786,0.008552,-0.701695,1.031905,-9.918849,7996
569.759460,-0.004581,-0.058032,0.006109,-0.823729,1.145564,-9.921840,8005
569.769470,0.057727,-0.080634,-0.010690,-0.833300,1.070190,-10.016356,8009
569.779480,0.127976,-0.102014,-0.021075,-0.745364,0.850649,-10.169497,8011
569.789490,0.213497,-0.125838,-0.017104,-0.792024,0.703490,-10.228121,8005
569.799500,0.311236,-0.128587,-0.014661,-0.704686,0.840479,-10.106685,8014
569.809448,0.401338,-0.099571,-0.007330,-0.604786,0.697508,-9.951750,8010
569.819458,0.492357,-0.051313,0.004887,-0.632303,0.612563,-9.869796,8021
569.829529,0.588874,0.005498,0.017715,-0.565304,0.579063,-9.816555,8009
569.839478,0.693943,0.061392,0.029322,-0.612563,0.639482,-9.719048,8008
569.849487,0.799928,0.108429,0.039401,-0.562313,0.580260,-9.720244,8010
569.859497,0.913244,0.139277,0.051618,-0.537189,0.427119,-9.696316,8011
569.869507,1.035722,0.150273,0.069639,-0.540180,0.266800,-9.736396,8014
569.879517,1.160033,0.140194,0.090713,-0.501895,0.204586,-9.857233,8009
569.889465,1.284039,0.111177,0.111483,-0.497707,0.069990,-9.921840,8000
569.899536,1.406823,0.071166,0.131031,-0.546162,-0.035294,-10.068997,8005
569.909485,1.534493,0.018937,0.142942,-0.553340,-0.082552,-10.261621,8007
569.919495,1.668273,-0.037568,0.143553,-0.630509,-0.122632,-10.198210,8010
569.929504,1.808161,-0.085216,0.134696,-0.672981,-0.135793,-9.780663,8002
569.939514,1.958739,-0.117286,0.119119,-0.658624,-0.498904,-9.711869,8004
569.949524,2.271502,-0.174097,0.086437,-0.711267,-0.737588,-9.715458,8000
569.959534,2.447737,-0.227547,0.079412,-0.862613,-1.024726,-9.944571,8016
569.969543,2.615419,-0.291688,0.069028,-0.901496,-0.919442,-9.766306,8004
569.979492,2.765082,-0.348193,0.041539,-0.990629,-1.414756,-10.013365,8007
569.989502,2.898250,-0.392786,0.015882,-1.061217,-1.712663,-9.692128,8001
569.999573,3.018591,-0.423330,0.008858,-1.005584,-2.133201,-9.766904,8000
570.009521,3.135877,-0.435547,-0.006414,-1.037887,-2.456232,-9.851849,8013
570.019531,3.236975,-0.409280,-0.017104,-1.316052,-2.734996,-9.944571,8004
570.029541,3.337462,-0.374766,-0.015577,-1.440479,-3.265007,-9.370294,8000
570.039551,3.452916,-0.307571,0.000305,-1.652842,-3.650849,-9.235100,7998
570.049561,3.562566,-0.232740,0.004581,-1.462613,-3.856034,-9.312267,8001
570.059509,3.648087,-0.179900,-0.004887,-1.500300,-4.095316,-9.367901,8003
570.069580,3.717726,-0.170126,-0.013134,-1.473380,-4.293921,-9.487542,7999
570.079529,3.767511,-0.217163,-0.032681,-1.363909,-4.298706,-9.399008,8002
570.089539,3.798360,-0.254731,-0.053145,-1.489532,-4.493721,-9.233305,8002
570.099548,3.786754,-0.216246,-0.075747,-1.144966,-4.913661,-8.843873,8002
570.109558,3.747658,-0.173791,-0.102320,-1.290330,-5.420342,-8.911469,8002
570.119568,3.718031,-0.101404,-0.110261,-1.402792,-5.706284,-8.099705,8007
570.129517,3.689321,0.023518,-0.106901,-1.399801,-6.443871,-7.581060,8003
570.139587,3.676492,0.148135,-0.081245,-1.210768,-6.474978,-7.228717,8003
570.149536,3.639535,0.299629,-0.076053,-1.057029,-6.385845,-7.511070,8009
570.159546,3.595247,0.310930,-0.075747,-1.010968,-6.460023,-7.250851,8000
570.169556,3.554014,0.238543,-0.071777,-0.784846,-6.415756,-6.924231,8001
570.179565,3.526830,0.099266,-0.073609,-0.786042,-6.813562,-6.129814,8005
570.189575,3.481321,0.078802,-0.070860,-0.625125,-6.843473,-5.739185,8011
570.199524,3.429397,0.112705,-0.057421,-0.934995,-7.154540,-5.200202,8002
570.209595,3.403741,0.161879,-0.029932,-1.067199,-7.255637,-4.727620,8008
570.219604,3.417486,0.201891,0.000611,-1.109073,-7.646863,-4.310072,8000
570.229553,3.430925,0.232740,0.042455,-1.276571,-7.828718,-4.277170,8015
570.239563,3.414126,0.238237,0.076358,-1.067797,-7.803593,-4.255037,8002
570.249573,3.379001,0.182038,0.096517,-0.850649,-7.771888,-4.164708,8014
570.259583,3.336546,0.078802,0.102625,-0.745962,-7.720442,-3.910471,8009
570.269592,3.288593,-0.025656,0.097738,-0.942772,-7.808379,-3.647260,8013
570.279541,3.226590,-0.127671,0.103236,-1.117448,-7.947760,-3.492325,7994
570.289612,3.171612,-0.247706,0.109039,-0.939781,-8.340781,-3.498307,8003
570.299561,3.124270,-0.359800,0.103542,-1.138385,-8.735598,-2.947359,8005
570.309570,3.071736,-0.423635,0.096822,-1.194019,-9.219546,-2.559124,7994
570.319641,3.007900,-0.451735,0.085521,-1.194019,-8.982059,-2.492125,8010
570.329590,2.938262,-0.468534,0.053756,-0.933799,-8.511868,-1.899901,8007
570.339600,2.871983,-0.483194,0.016188,-0.915255,-8.569895,-1.707877,8003
570.349548,2.773939,-0.484111,0.004581,-1.141376,-9.115458,-1.604986,8008
570.359619,2.736065,-0.478613,0.002138,-1.240679,-9.789038,-1.183251,8004
570.369629,2.691472,-0.450819,-0.003360,-1.426720,-9.652048,-0.736989,8012
570.379578,2.643519,-0.406531,-0.023518,-1.295714,-9.178269,-0.497109,8015
570.389648,2.583044,-0.360716,-0.040317,-1.041476,-8.904890,-0.152542,8009
570.399597,2.492025,-0.322842,-0.043982,-0.724427,-8.926425,-0.037089,8008
570.409607,2.371684,-0.304516,-0.042761,-0.626920,-9.205190,-0.154935,8006
570.419556,2.248290,-0.291383,-0.035430,-0.876371,-9.761520,0.174676,8009
570.429626,2.130393,-0.264199,-0.019853,-1.155135,-9.975080,0.616750,8005
570.439636,2.010663,-0.225104,-0.009774,-1.253241,-9.740583,0.926621,8003
570.449585,1.877189,-0.168599,-0.007330,-1.259223,-9.491131,1.147359,8005
570.459656,1.715615,-0.108734,0.000916,-1.114457,-9.479167,1.134796,7996
570.469604,1.528079,-0.070860,0.009774,-0.928415,-9.667004,1.046262,8016
570.479614,1.319469,-0.052840,0.012523,-0.967299,-9.821939,1.156930,8010
570.489624,1.101695,-0.036346,0.009468,-1.077967,-9.936196,1.310070,8013
570.499634,0.878730,-0.010996,0.003054,-1.180858,-9.960723,1.397408,8007
570.509644,0.662789,0.021991,-0.001222,-1.168894,-9.961919,1.452443,8018
570.519592,0.455400,0.058338,-0.001527,-1.150948,-9.893723,1.581058,8006
570.529602,0.255647,0.097433,0.002138,-1.027717,-9.525827,1.411167,8019
570.539673,-0.148440,0.163712,0.002138,-0.951745,-9.431311,1.280160,8017
570.549622,-0.341474,0.181427,-0.005192,-0.939183,-9.433105,1.238884,8002
570.559631,-0.527177,0.193644,-0.017104,-0.902692,-9.376874,1.237089,8006
570.569641,-0.706771,0.204945,-0.028100,-0.851845,-9.287742,1.136591,8012
570.579651,-0.880257,0.212887,-0.033598,-0.741775,-9.336196,1.089332,8013
570.589661,-1.053743,0.213803,-0.032070,-0.682553,-9.390633,0.869791,8005
570.599609,-1.215316,0.204640,-0.026267,-0.617946,-9.371490,0.809970,7999
570.609680,-1.364978,0.195171,-0.022602,-0.622732,-9.299706,0.737588,8016
570.619629,-1.503034,0.200975,-0.021075,-0.703490,-9.357732,0.787239,8010
570.629639,-1.633759,0.229685,-0.020769,-0.851247,-9.351749,0.703490,8006
570.639587,-1.752572,0.269086,-0.017715,-0.960718,-9.320642,0.615554,8005
570.649658,-1.864361,0.313985,-0.012828,-0.995414,-9.437292,0.589233,8009
570.659668,-1.986839,0.362854,-0.013134,-1.134796,-9.761520,0.409771,8009
570.669617,-2.110845,0.408669,-0.014966,-1.229313,-10.011570,0.285942,8002
570.679688,-2.233934,0.441656,-0.012217,-1.225125,-10.197014,0.210568,8001
570.689636,-2.359162,0.450208,-0.010690,-1.138385,-10.197014,-0.215354,8000
570.699646,-2.476753,0.441045,-0.015882,-1.094716,-10.018150,-0.334397,8002
570.709717,-2.604118,0.428827,-0.022602,-1.091127,-9.965508,-0.463011,7995
570.719666,-2.735149,0.404698,-0.032681,-0.853640,-9.983454,-1.460220,8004
570.729675,-2.868318,0.361938,-0.076053,-0.847657,-9.843474,-1.689333,8000
570.739624,-3.149010,0.320399,-0.104763,-0.952942,-9.842876,-1.530808,8001
570.749695,-3.291953,0.280998,-0.127671,-1.064208,-9.501899,-1.238286,7999
570.759705,-3.436728,0.291688,-0.150273,-1.041476,-8.938390,-2.473580,7997
570.769653,-3.557374,0.274278,-0.170737,-0.878764,-8.850453,-2.697908,7996
570.779663,-3.666108,0.199753,-0.182954,-0.728016,-9.104092,-3.264408,8003
570.789673,-3.766900,0.100793,-0.176235,-0.902692,-9.498309,-3.342175,7999
570.799683,-3.905262,0.040928,-0.164017,-1.157528,-9.836893,-3.686741,8001
570.809692,-4.074777,0.002749,-0.153938,-1.288535,-9.854242,-4.101298,7995
570.819702,-4.255287,-0.038485,-0.146913,-1.096511,-9.374481,-4.594818,8001
570.829712,-4.431522,-0.083994,-0.134696,-1.481755,-9.138189,-4.852046,7997
570.839661,-4.589431,-0.099876,-0.085827,-1.034896,-8.029715,-4.697111,8006
570.849670,-4.765665,-0.102931,-0.073915,-0.591625,-7.688737,-5.770890,8004
570.859680,-4.926017,-0.123700,-0.054062,-0.634696,-7.385448,-6.011967,7999
